,v-Concerned,v-Smiling,v-Negative,v-Neutral,v-Tongue,v-Sleepy,v-Affection,v-Unwell,v-All,a-Concerned,a-Smiling,a-Negative,a-Neutral,a-Tongue,a-Sleepy,a-Affection,a-Unwell,a-All,d-Concerned,d-Smiling,d-Negative,d-Neutral,d-Tongue,d-Sleepy,d-Affection,d-Unwell,d-All
0,0.016447370373069092,0.01653197053220619,0.00985479034835016,0.009009496313470401,0.0009855879358062023,0.003223672954852986,0.020341654079627264,0.033196851952321076,0.013486307943397531,0.017873364263531793,0.011498791742446297,0.008529044329060813,0.01921186539039058,0.005104205973296654,0.006334408162078929,0.00935518301085527,0.015506729657040396,0.013341839574245553,0.011695901842202561,0.016881435083680105,0.043419535458686556,0.010737913597184345,0.002381091279781344,0.010966825177649325,0.011124602388105892,0.005307050524444036,0.014189042648669905
1,0.009111789594962807,0.006239886372371939,0.020527414154173057,0.051149147976092386,0.004364784297044323,0.00750656671117125,0.005005803387582566,0.024772103159233595,0.01162172322618782,0.008590569753097273,0.020793979474526936,0.015249742525415595,0.01708323221938759,0.010134168107005698,0.006953841682842592,0.0023349992484505006,0.00014350928277529607,0.012875364580667915,0.006688899346143146,0.016546316058546603,0.034518223446311815,0.012224171618696818,0.0036910074789239045,0.01369620127449452,0.00844804513742555,2.9736242243415666e-05,0.01357310675965962
2,0.005807519320152316,0.012043237219675946,0.011706066431751821,0.012732916519930111,0.004211089132608001,0.012205453031498932,0.00315233441951783,0.042326573393692904,0.00939547499425366,0.004634780468818908,0.021489111706764954,0.006787801389562402,0.020025063526394982,0.0022814050157900804,0.021262882768736408,0.010649055161583394,0.0079110902813761,0.01253742808551483,0.011228243039955893,0.012144649455641341,0.020175064852049226,0.012945356313689687,0.008431695386556649,0.015560528105390848,0.018653852428785225,0.00546860590170053,0.01433905370576446
3,0.013840800456402326,0.01443722677631377,0.012548977440167414,0.003535330221995877,0.03381466189340938,0.024014026328303625,0.009384260341440874,0.058399251108796894,0.013859037849217161,0.00733919194123792,0.014027703183673612,0.005892825847104677,0.015561831723519078,0.009778991082465754,0.005602620379732235,0.012193155326921001,0.06310098784081,0.010259924019153746,0.014236643595913173,0.014263617390977864,0.01499000873651398,0.013627068093980534,0.008756596998833114,0.0011864997710944202,0.006368454003597225,0.03226695198892176,0.013340150845814936
4,0.00906465823910616,0.015608161911194665,0.01464622886467618,0.0016286970266595814,0.01485677386611585,0.012718239704986655,0.009214823602460403,0.008302858956000626,0.010657810011192292,0.007132921422986032,0.016214713070649575,0.0068759350828023515,0.01059344646933108,0.003762804454988756,0.010835406988116457,0.0197126547056552,5.360049656769593e-05,0.01129155026553798,0.007801413505467588,0.017829078900016622,0.042663975615087196,0.014076690806354208,0.0002152312090674667,0.004186269063565784,0.0077088678425800816,0.00043560907656249993,0.015339598098202676
5,0.013587016916526196,0.0329843480367868,0.015848653184467702,0.005311112238918244,0.014539067284591617,0.004983390303834204,0.009210937905333987,0.024502886894640405,0.016099993962533223,0.00800203277178148,0.022963805421641795,0.000668975676917067,0.0036222275071473645,0.0379442760572501,0.005057574776831413,0.004550371358397939,0.0041094542302506235,0.012937100483773216,0.008454753811026816,0.01773082696554234,0.031112818016219398,0.0011450796277304004,0.007311922028433161,0.015163834755958117,0.010233530042574601,0.011903383218301129,0.013679125571584138
6,0.011693394201059262,0.012201536297362592,0.014562101924539913,0.007545433147100914,0.00858874866708577,0.03671834656862932,0.027797117676299003,0.01597292379734509,0.013502520137949777,0.007907966308976843,0.010589050156160684,0.0029554403785912956,0.0017879009120462725,0.00871510861934309,0.0004911581168588686,0.008934724280913237,0.005094251244853357,0.007794519528905282,0.012353876833827741,0.03322418854674709,0.034831133499267,0.002930593509687572,0.03790810781460817,0.009471859495866562,0.0035612353098838727,0.02286171488242628,0.017932707688831623
7,0.007383337912053889,0.012225868726893812,0.029138474521193735,0.01626471276743912,0.010346857781767135,0.02543868039959247,0.003626839793566264,0.02459179103329,0.011868254453365153,0.008107878678502713,0.011728645048284391,0.005509446921439298,0.01245298361333596,0.009031724285370003,0.0004908477859219612,0.0006316176551352825,0.0137312484877681,0.009631083392633554,0.018090019670193174,0.019489698352822056,0.023681551015603975,0.0023524933680395166,0.024740231951606465,0.006353636391252875,0.009415940048239722,4.930065140624985e-06,0.017257407888092217
8,0.012265027095143682,0.014182950001589693,0.010925524718894587,0.0039812291626164596,0.0016638705190766187,0.02408916779948607,0.0024071871047312084,0.020477931117658884,0.011327920844137468,0.01121819245073935,0.010887219207789997,0.0029007259371153383,0.012868817809375967,0.0032734129350989946,0.009023615586807605,0.02551133217791882,0.004549131478604701,0.010779970617939068,0.021010862354276006,0.0208002055170487,0.030037474203538625,0.010662368803041548,0.004822745455040444,0.0020929297705273957,0.004850132399409312,0.0009232445788035999,0.018628133414946492
9,0.008251066408906008,0.012457606872102903,0.01288048317524081,0.005524157823685102,0.013502757032794743,0.06599460938904861,0.005703784954465266,0.0004401161752709162,0.012226618742399872,0.006088688231859167,0.011566857076631276,0.005790948574892778,0.005564108044561642,0.00010160113980389707,0.0011415783742511297,0.002584931212147424,0.0008922732357092491,0.0072745848440756294,0.0209213468718807,0.007229006709885762,0.017098332668015914,0.019077094154184866,0.011305041928267014,0.003425096065437854,0.004145530272955971,0.019925516878319526,0.016934870672900827
10,0.009108018199052964,0.01265260271135954,0.013685655779613793,0.0008206286049348246,0.03971954965024756,0.01527714715494255,0.007831256762121333,0.1027317774263883,0.01595648315538111,0.004553914351835668,0.02233626417970201,0.019837168971959713,0.030825229845082243,0.009184381297539379,0.005567476588507444,0.002269178364910862,0.005953091234813283,0.011825988942554008,0.008985231234600129,0.015984380439191394,0.027619873383129045,0.019234461501076695,0.0020577254169101764,0.03230140896584823,0.0029176032754168343,0.00755917942595093,0.012977850810648039
11,0.01115855049691065,0.014514449014860611,0.012704570579182565,0.008312642615005686,0.004259800660716753,0.035244616725757655,0.011697733004101233,0.07588327463925612,0.014455750535733034,0.007428429937085981,0.020887270756526775,0.00664296863740697,0.010526590036601335,0.007807217185825361,0.005917751753461205,0.00871045996607655,0.0346521650168464,0.012699611814958944,0.01349508645655651,0.00471759657565687,0.021942638945659634,0.03206333088094634,0.00881466185953701,0.010071803710456016,0.003133714685471186,0.012537644133310884,0.01328132169062245
12,0.014393465136871422,0.015993510339498064,0.026028902508671077,0.007774728485398681,0.00607149077284661,0.01836259349709409,0.0005332232868226135,0.0434698022444569,0.015980611877224403,0.01573371632032959,0.013893740123967496,0.005727415584148439,0.012099500935089453,0.017830441354252304,0.001218027775162965,0.006239747375786087,0.009749700756368329,0.011881977548611675,0.02883241453906085,0.012737700113509042,0.0307276851697522,0.010190954516621897,0.003431770274553918,0.010062988410205068,0.0025613468786320846,0.005053428675350784,0.017731297312692188
13,0.012246668224655772,0.017246873348424233,0.01577429447973192,0.012031251683681674,0.007823117103684964,0.02628952862674052,0.012315036486418915,0.007023594811472101,0.012574913575111047,0.010696835439433203,0.013809289163641145,0.012464351905288775,0.01898078891960578,0.005010914977641674,0.0036001440318556136,0.011243531551093342,0.0006031463573090592,0.010524985392704961,0.019075946919440027,0.015427682266014245,0.015354857404317558,0.017350435834113144,0.030864715311734774,0.0034179383219739732,0.008035131832965732,0.00018698839489690014,0.019396439835820335
14,0.01088181429936052,0.011313527062861687,0.020956890554027212,0.012292695783300799,0.018818393338349573,0.034669930263413695,0.004963291878110368,0.01631508241847705,0.012863872866725867,0.01427542075782929,0.022288248740828777,0.012478933993827178,0.007514202106646913,0.0056879211798518525,0.0037968707727733886,0.002615466389803588,0.0025873945931421593,0.012757446222337892,0.021299685576684258,0.00867906176780252,0.011269993487838583,0.02054683529002362,0.006104116044795218,0.0037401812069853303,0.0010018734430927646,0.0023978282981406258,0.015517311688070622
15,0.008774905197110936,0.01558546201598855,0.01787759961249135,0.006787749446294292,0.0038055137207683707,0.06073100601052325,0.0008698145322123646,0.013740441657336898,0.011827933423067727,0.009320748639638752,0.021860810423221858,0.012736939082466665,0.014345598092150068,0.0006022546423810667,0.009498092925240394,0.0013174347577709885,0.004048484334545401,0.012462940479092117,0.010878240235783005,0.013662931937600813,0.014319465005587267,0.024224814540820098,0.011907877853170986,0.006068139233206531,0.002745031806322007,0.009603226285983545,0.013559169803053385
16,0.009490365666609617,0.009303909228783814,0.027208014735460036,0.02897058460145037,0.0008781505905247923,0.007677447316695764,0.0209797223521328,0.0137090775364929,0.013106421085722107,0.008256100068430687,0.023185791626845333,0.006206342349823956,0.004185907508249317,0.008636093673033555,0.00485461981906656,0.013310488308503749,0.00588377561152753,0.011590483760362683,0.01602110812740961,0.01169617971628188,0.01144140575218258,0.00947745081425827,0.0032719645584805062,0.03686562051414861,0.0008337173781957447,0.00609124984048514,0.015565901922913945
17,0.0108865724067936,0.010399755828700851,0.01738162924627583,0.013107088261174307,0.0041979867825896605,0.01934972222624927,0.008984265293439805,0.019857591024811227,0.012853866592238802,0.005183177738634052,0.01430074620836065,0.011993379868226364,0.008067553618439841,0.0032237947307745046,0.002059283452659211,0.0007695447254353308,0.003781089153585282,0.008420763074719352,0.01453202788475385,0.0059200244292809245,0.007168181222992943,0.03628850105842675,0.006926760498274792,0.005952143010571975,0.0034930749276440337,0.000627973929310464,0.017464750193019643
18,0.010612499883164251,0.014436102228132287,0.01758667621614788,0.006835797465787959,0.01351213600750543,0.026782825878773328,0.0011907096950186805,0.005706947306035599,0.012071844544627952,0.006028553733886493,0.010449629169895395,0.011842669805122889,0.008919322581562611,0.025003775110019784,0.019136222692384436,0.008185159301144378,0.011264839882402502,0.008710734023445778,0.008651977375124154,0.013814251665373992,0.04469327267276884,0.005194212065311956,0.0071634538471128,0.01687434087326469,0.0071120008719932175,0.004837991590838391,0.015769928043395328
19,0.015052716935160337,0.011767421534659152,0.009359049868264647,0.01860046231963018,0.01818442339420231,0.004072472842587698,0.0055300592491252425,0.048853056293925626,0.012474019565265684,0.011231246379986367,0.03466701518659927,0.007514571166423373,0.0059452394230942104,0.0008747586649440987,0.009867980228876883,4.310821290440464e-05,0.0570446268056289,0.01625407525293567,0.022977570515009236,0.012470705751107944,0.02943728836569082,0.010497565004029489,0.002467254585700184,0.04052824524415927,0.004001632846795016,0.010993183837108223,0.02097181874799178
20,0.021216330877234027,0.013604586981732019,0.022952911418494877,0.01119191485799187,0.02056292001978973,0.031084453449059624,0.009350494661736722,0.007810253038404496,0.015538858443855184,0.010725505096485805,0.02130426250536481,0.014242165858005059,0.0029036458782069363,0.029449609755797093,0.0012782670039818164,0.001352128196737251,0.03185057467074784,0.013001316051864933,0.020060467408912885,0.008417774460558776,0.006712264958554375,0.012269396520246806,0.04215254777564795,0.04452540871437325,0.005861372837268343,0.0028954512055036088,0.017578943503849004
21,0.02455278903430329,0.005886012146180169,0.007788875166874957,0.0502698948889209,0.006968243117965716,0.05085391819383332,0.022024657083772478,0.022726482084302498,0.01933868811191896,0.011162958635510787,0.01298341112574826,0.007261075885044994,0.010691765151473107,0.007556342183332292,0.010910703358514318,0.010886859531603656,0.0011898149257656364,0.010344836622813568,0.027073967798598848,0.014980870828824768,0.006721818755219071,0.014368868873270855,0.004576757210471961,0.016548066504979808,0.011994973261071896,0.0025858130137920996,0.02043439985221606
22,0.010488723887651354,0.014968127923371244,0.017375652296929556,0.05852725446666618,0.014770313160701744,0.026297434203692294,0.01418242306041238,0.024614108116545602,0.016143313822339057,0.00857394878452899,0.0048455692586549136,0.002527319540092294,0.018200504462180578,0.004483250361982283,0.011103937445076161,0.01038678028678485,0.01543335080255744,0.008004859333460635,0.018036758062639772,0.0076709945138644835,0.029782536169941067,0.006954706124257144,0.0037229658285056347,0.010116354538862274,0.007796656906154599,0.011202932013961218,0.01566768452306944
23,0.014686281087176845,0.011520939038822774,0.032713923049040694,0.010124430349975956,0.0020026086497846466,0.04147255734324419,0.00018474353092942468,0.07043619023173793,0.017221837543937815,0.013336337106309638,0.014533782165091873,0.013444946634484225,0.012221100287758704,0.001624434933694403,0.013980227257446595,0.0007179158720084685,0.0009931807281529004,0.011572207227933904,0.01604673023469924,0.015139936189309406,0.008675879563316068,0.019397874856318734,0.003500773624315013,0.003480149652177245,0.0019490671964061846,0.0016259237643350254,0.011639954592154078
24,0.0118198102652391,0.01750098491664873,0.01580073318791734,0.008032049193752833,0.002110965889458066,0.03232207381752852,0.003786522894501965,0.0007474416987843998,0.014398214061608556,0.0067528898495085865,0.007992267613436337,0.00971594975101304,0.0023692888278287845,0.0012035770477843836,0.01143604559090829,0.0018111120528001273,0.02462913753696636,0.00781785479968258,0.013089450459502482,0.003992218780403369,0.01699550949077284,0.01370953858753895,0.0026490689811481177,0.015418634511309069,0.003951189323823122,0.0222134253580561,0.011661308850882193
25,0.014660770079094887,0.004664835440009578,0.020881160155211232,0.013267379553089273,0.004188299717312753,0.006991830877045872,0.00382329132936194,0.009077044565925625,0.012543893012718937,0.0209721211676569,0.008234529258943295,0.00709739424665506,0.001718270486251266,0.01327953908623327,0.0020082536869227806,0.0021702425159300723,0.013254326059424356,0.011816205395900385,0.016721202459045802,0.009477322264136346,0.011528274088865888,0.018732342661059612,0.010017426943450165,0.005507054056814226,0.013192982744733375,0.0005964271481721638,0.012988009762805099
26,0.011230150239479512,0.012050548365854096,0.018060692614422846,0.005359230465406873,0.00033674609058352274,0.037930129129811904,0.017313030600335892,0.007540044218231185,0.013378181429974427,0.010753674268100597,0.009063994381966655,0.013400332474600412,0.002514553945771436,0.011934616261334284,0.0017862911291934124,0.004665389026775463,0.0098846863614976,0.009591492540881251,0.023527996891017786,0.013259059717266902,0.008948440496839728,0.024123352880226073,0.017728339572746034,0.0048479310357193005,0.005808621912201273,0.001984367052675225,0.017901068479803984
27,0.01752106411631815,0.008980836343812163,0.015560721162878044,0.013955449841116,0.018699001652198302,0.041187318896898056,0.0007646518000331162,0.013261134648999999,0.014375773013298695,0.013679109299353164,0.004398798093580185,0.012408054780679977,0.006146118612619757,0.002390127149197145,0.0065588730486923225,0.003927517410851284,0.011601600926289984,0.007910079903865129,0.02035650109700467,0.006750720859343386,0.01589289534952921,0.021826933182004616,0.0017442617858699815,0.018609165587772238,0.016537075835554714,0.0011260439941832411,0.013462344810964236
28,0.011072611545377224,0.004249858748871201,0.017638761939434675,0.0058848973573538245,0.010739000198595486,0.023614821132325613,0.009058754755350727,0.020333778068254253,0.010130514516933212,0.005299955888749586,0.008774351717643514,0.0073389590215578015,0.006809483468674552,0.03639990521320184,0.005112101990278832,0.0006883714592184045,0.0453348114232729,0.00855630764868084,0.012161080833024893,0.006712660742741923,0.012360680030583628,0.013555546785013667,0.011617060316801533,0.008547678589938266,0.015013815808525673,8.5903220023201e-05,0.011787807309347958
29,0.0092433079452681,0.004615927817160327,0.015692324576670157,0.016649073486437044,0.000692745867283478,0.02212938420889729,0.013106779605055222,0.014501791654858227,0.008620976391801425,0.007888231219929013,0.009988525634021443,0.013394783164069626,0.007900651576845245,0.0016102753564667548,0.023266777057509715,0.0017164083902534326,0.007406996501211408,0.00837405170310507,0.022062279771603577,0.004869992600433423,0.006632535270155314,0.02890810706910671,0.00014890758551613028,0.002927486499052265,0.0001499914210069739,0.0006465043596025001,0.013278555048199008
30,0.0071994166232749205,0.002531816827149018,0.015117768952092379,0.003775451872248027,0.0001297867841955207,0.03433628732931311,6.0346630828344674e-05,1.0890495005624997e-05,0.0071556024730898265,0.010733913066709342,0.009947387324225301,0.027224573209782325,0.008123197983467277,0.0019597036312721324,3.8999377015810604e-05,0.002274075008492706,0.0007190168739600998,0.009710205495500893,0.015183189696979455,0.006522250228589888,0.012212507966380265,0.027570100779479,0.0033329786272593832,0.015582694711087268,0.002082113173513622,0.0399323286455625,0.013704294556800571
31,0.01435188828415247,0.006865863613054316,0.00819734754764538,0.0035645656515429975,0.01062185700083794,0.00901635660990251,0.00047344989330304875,0.0024266650372608634,0.008816102253980947,0.005332823521457371,0.00898004155281383,0.01193783370991771,0.006582852633800009,0.0036312746076820612,0.004852447059116774,0.00027197010155331205,7.353386638572103e-05,0.006128527090040796,0.010213160033655723,0.0036479936238993614,0.0047201682988914,0.02813193872539122,0.0027920842035107554,0.006706856032899854,0.0036128479649262463,0.04299088452235949,0.011021066565898519
32,0.015886081978475318,0.00438148783684451,0.006075522662493138,0.0007207346085465685,0.009133216946901042,0.025147306701276767,0.012390670583430649,0.003946735611302501,0.010364337671185681,0.0046105785692959695,0.008938393176613713,0.015626620607014332,0.0027949559453501957,0.003669269005208845,0.008268884513886706,0.0002458953282541101,0.00018058785313680383,0.00651093092261128,0.019973275259129657,0.004210306210369433,0.030527045331962453,0.04371049068849853,0.0057194966836510526,0.007261208007342764,0.0009211811324752746,0.008628175899600625,0.016428547026513772
33,0.021719350483345827,0.003832624622459109,0.0149472122347039,0.02108988661650684,0.0011945596430887706,0.017621217890686658,0.0009981300673949061,0.00010245832550889999,0.013305379683631144,0.010458099764632122,0.00948540644625113,0.007808390696606447,0.010652085508665591,0.0001286360098405127,0.0012973709354556504,0.006963551618452449,0.0004776254643667359,0.008227495614349777,0.014670016992891818,0.002008290227259048,0.017718191948132,0.015150351853376329,0.0005771671888032246,0.00020961844638315595,0.005162424554942124,0.014021751772056482,0.009375591314053928
34,0.016579625659307814,0.004588722991461998,0.030436208158074116,0.0021896108719753195,0.004706874299518097,0.01994077856952657,0.0025832859574713013,0.00043713338283022545,0.013059123968967202,0.015347137291151947,0.006421711127533591,0.004661908934753579,0.0010395223811820455,0.0018221600607923306,0.003442908351006867,0.003411726560076488,0.0010119042838562492,0.00935068031460422,0.014672249742439691,0.0031806464167962287,0.03439400799523033,0.02512554693733518,0.004595936432205464,0.007148900329175036,3.5831304174637975e-05,0.029132381649959446,0.011720858182927908
35,0.009361377077890507,0.0039796714864726215,0.014862047205223328,0.014922267557152577,0.0004918403203080168,0.05204244676674981,0.0044694474530285605,0.0001806167466331291,0.010378445421472877,0.008998863739862658,0.00965833640101016,0.008040693111697484,0.009185966085707866,0.00048232847478951214,0.010613318831689676,0.003918488382851798,0.0008911992410616128,0.007314901885056473,0.011954683140658765,0.007418864404037214,0.00888577979674994,0.010647111993222092,0.00024444083548834865,0.00204064739012547,0.007163849648268242,0.018518483548543227,0.008707887991579679
36,0.007602826296737858,0.004716927488303614,0.006807142266496225,0.003920986145206759,0.0007770458243307741,0.03314775166386538,0.00048232769013620866,0.003885933822230725,0.00681733313053452,0.005971683489237751,0.006058566658898948,0.020117969758061252,0.010158797790768503,0.000702397756005209,0.005539526389992116,0.004257770685719918,0.0006227949982513211,0.008414305167781706,0.01784671384123315,0.004669515944437121,0.013502255446294097,0.0157383889497742,0.0002816777992158887,0.004567650878478368,0.012789525647881451,0.00016883796525776895,0.011718299314032243
37,0.006110699128355608,0.0028058931379185263,0.005203637689850412,0.010944482739323174,0.004729664923066669,0.03554502982527294,0.003891464703623955,0.009263127936071026,0.006854052731599669,0.006078109078402078,0.006044256981652897,0.010629257525174358,0.001706336074668607,0.0003701324382653779,0.0012948299333153167,0.01165335593755257,0.0052347704174453965,0.005743408334313567,0.012292658211061647,0.002554034021706439,0.006735592283509595,0.011512949830198344,0.0013882650537960647,0.00020179584226161974,7.758227715938006e-06,0.0021066084120224156,0.0074555333676447205
38,0.009074407790040484,0.0038255526809310952,0.013549204099365539,0.008023972958544418,0.0043783322116735125,0.03221033700599087,0.010179100768563014,0.0050187944079025,0.008225131596128048,0.004912187003169725,0.003858219803910609,0.0034591910095188375,0.004861135153438306,0.004196214830767363,0.016833322396512692,0.0012557429493440606,0.0015531409273882816,0.0045161561780451545,0.012207965593278282,0.002146805051781202,0.01490035365344371,0.011121675099711252,0.000308374626136242,0.010299598619861133,0.001558211899647002,0.008037597472717201,0.008441731604599193
39,0.012764561342685523,0.009077851119158436,0.01319320506172924,0.0019476704683110875,0.0014842728100688829,0.02211588888441878,0.00010289912150121799,0.01757131185408062,0.00963888593652285,0.010139398541265204,0.003217276318826057,0.007442709532434325,0.0018727197784860847,0.008175885234182839,0.0006409147992204665,0.0049570085700086,0.003029779846686096,0.006531701589234197,0.019070758050321043,0.0030788516332137883,0.004600235209791881,0.027941188271804328,0.00022559072882569268,0.00061903233181704,0.0010264400539796614,0.00010043439071641593,0.010974955563136952
40,0.014667836099105158,0.008734235742459292,0.01383806700547111,0.006758853838919261,0.0033107280893349337,0.033342163641044344,0.007588426765861163,0.0294036859135009,0.0121192814235112,0.008183224817766127,0.002796417004583347,0.006829235082186387,0.008882064173536184,0.0003679095158282665,5.6669331031101784e-05,0.00520122109974808,0.004928793555604689,0.00549597932466038,0.011768251874108338,0.0015368435037311566,0.01106063873539115,0.026110893301658642,0.0005620227413880505,0.007166858773649554,0.002438508479517955,0.003646324071040001,0.009437815260361625
41,0.009772964033652074,0.007511870393675797,0.003687280480909049,0.005879002145337979,0.0028448635122926523,0.017784584925326013,0.004835776574728806,0.043336264390849595,0.009297155862685386,0.011584201283918048,0.004409317670948761,0.017375987567278664,0.005256269413709182,0.0005171542195826248,0.016225349836919704,0.012824852573448753,0.005185883979138724,0.00940229384000123,0.013612289850459354,0.0018038385879774446,0.010374232557844757,0.04228453241399398,0.000710239994592579,0.010884731934671163,0.002472842992006051,0.0021701724737121,0.011756742625131093
42,0.008606480196223924,0.01426137545517147,0.007782945237682189,0.024184350930293853,0.003186535544200432,0.0088828096949083,0.0006065912598914119,0.007299071048029201,0.009749385187285237,0.011699562674438321,0.002787540448718613,0.006405838469005387,0.011096694207788246,0.0003146310739589838,0.006471532502552133,0.005269536292585992,9.906240806010012e-07,0.006859134853897929,0.019417791359112008,0.0017072707334426468,0.009872417170226282,0.008341898603250403,0.0022933386380570644,0.003910369857542819,0.0054341543813235475,0.021977006676180723,0.009882630018201496
43,0.010968390167360896,0.007039784606219665,0.005371606267162811,0.016548453427419403,0.0032137938637608497,0.010239936294833505,0.002798751319328744,0.005062954900949136,0.009145063692801417,0.010354212536568857,0.0019151753681801438,0.004850639032179474,0.004560266526244956,0.002325321159126201,0.0032282475688388238,0.0013137668433416425,0.011473603515848464,0.0056157234500694595,0.010333341586835269,0.0031235640312473286,0.008177372974561992,0.01016535851857528,0.002355548909791448,0.002580664849297132,0.0017917928837826221,0.0020378272492899995,0.007523062134017431
44,0.005449339575238549,0.01184913965027727,0.014885413542350439,0.01134847214918143,0.0002974261489001894,0.0040156627150560315,0.008407909784118801,0.0023268699127696,0.008987049375807637,0.008120242489433974,0.000998744546105815,0.00206022240184429,0.008206652607889811,0.00037592891592899474,0.0028072553059159846,0.009943007580324898,0.010516734879583687,0.004697717401205764,0.012095258650962266,0.0033901761006953704,0.01163559631749279,0.020844716410336944,0.00028887973894797114,0.0009269913910641005,0.0036684226562594064,0.003956676826298642,0.00780402906586597
45,0.009229920744911219,0.011484872246290165,0.00584924485928369,0.024233908882380736,0.003367363046050613,0.04070678797853325,0.0067378869354485045,0.0013608836834846489,0.012235482348549393,0.006172021226767417,0.003377526390173464,0.0032889989850352227,0.0050153326737899405,0.0017225429654711042,0.0020118613122748126,0.005726566919632685,0.00010742368941160012,0.004141165795454332,0.01669954530563857,0.001481827877032918,0.008253361503505748,0.017684753134027332,0.0007023575305907411,0.0030956818157304735,0.014954532550415749,0.0005236200187350248,0.009178251010457335
46,0.005137530655554027,0.014361358546938858,0.0176435871286935,0.013521366569734801,0.003068066736288965,0.004187524955994532,0.002552427983149982,0.007284102215690305,0.00957038365378739,0.006098307174542766,0.000968814786465907,0.015264210188331424,0.0030641540197805074,0.0052915107327421215,0.002315587746749483,0.017289863291453246,0.001125220263755809,0.005547901740231078,0.01258732250252669,0.0013362664614438927,0.006125144405564307,0.011096353256133252,0.0008231639966292685,0.0006613223421319974,0.005857518720240232,0.01572882711040779,0.007982620816825636
47,0.005919433864189353,0.017628515943280555,0.00410424307065518,0.012388069594858268,0.00936163459713762,0.024667567110125473,0.005383431913690358,0.0002642172226576002,0.01396961885479731,0.007096823593041206,0.0008930731433207603,0.0025903172041173614,0.0017078344593190354,0.0021428075861417402,0.01258493558069054,0.013760012454237344,0.0004204254983184,0.0047656845026518915,0.009476037957254983,0.0032161499026876574,0.005428871203481347,0.008217695626278252,0.0015581684738979777,0.0007047727309752125,0.01025702640584216,0.010340378365897802,0.0070969803558394605
